Date,Actual,Predicted,all_dates,dates,real_dates
2006-01-17,393.112,390.138,2006-01-17,2006-01-17,
2006-01-18,393.155,390.510,2006-01-18,2006-01-18,
2006-01-19,393.196,393.090,2006-01-19,2006-01-19,
2006-01-20,393.233,392.314,2006-01-20,2006-01-20,
2006-01-21,393.268,393.913,2006-01-21,2006-01-21,
2006-01-22,393.300,394.559,2006-01-22,2006-01-22,
2006-01-23,393.328,395.314,2006-01-23,2006-01-23,
2006-01-24,393.354,394.992,2006-01-24,2006-01-24,
2006-01-25,393.377,395.814,2006-01-25,2006-01-25,
2006-01-26,393.397,395.317,2006-01-26,2006-01-26,
2006-01-27,393.413,396.819,2006-01-27,2006-01-27,
2006-01-28,393.426,397.276,2006-01-28,2006-01-28,
2006-01-29,393.437,395.993,2006-01-29,2006-01-29,
2006-01-30,393.443,396.868,2006-01-30,2006-01-30,
2006-01-31,393.447,396.724,2006-01-31,2006-01-31,
2006-02-01,393.448,396.994,2006-02-01,2006-02-01,
2006-02-02,393.445,396.729,2006-02-02,2006-02-02,
2006-02-03,393.439,397.158,2006-02-03,2006-02-03,
2006-02-04,393.430,397.065,2006-02-04,2006-02-04,
2006-02-05,393.418,396.953,2006-02-05,2006-02-05,
2006-02-06,393.403,397.039,2006-02-06,2006-02-06,
2006-02-07,393.384,396.938,2006-02-07,2006-02-07,
2006-02-08,393.363,396.940,2006-02-08,2006-02-08,
2006-02-09,393.338,396.426,2006-02-09,2006-02-09,
2006-02-10,393.310,397.099,2006-02-10,2006-02-10,
2006-02-11,393.280,396.919,2006-02-11,2006-02-11,
2006-02-12,393.247,396.671,2006-02-12,2006-02-12,
2006-02-13,393.211,396.593,2006-02-13,2006-02-13,
2006-02-14,393.172,396.638,2006-02-14,2006-02-14,
2006-02-15,393.131,395.854,2006-02-15,2006-02-15,
2006-02-16,393.087,395.914,2006-02-16,2006-02-16,
2006-02-17,393.041,395.528,2006-02-17,2006-02-17,
2006-02-18,392.993,394.119,2006-02-18,2006-02-18,
2006-02-19,392.943,394.785,2006-02-19,2006-02-19,
2006-02-20,392.891,394.932,2006-02-20,2006-02-20,
2006-02-21,392.837,393.091,2006-02-21,2006-02-21,
2006-02-22,392.782,392.992,2006-02-22,2006-02-22,
2006-02-23,392.725,393.853,2006-02-23,2006-02-23,
2006-02-24,392.667,392.267,2006-02-24,2006-02-24,
2006-02-25,392.607,394.700,2006-02-25,2006-02-25,
2006-02-26,392.547,392.731,2006-02-26,2006-02-26,
2006-02-27,392.485,392.076,2006-02-27,2006-02-27,
2006-02-28,392.423,389.680,2006-02-28,2006-02-28,
2006-03-01,392.361,392.495,2006-03-01,2006-03-01,
2006-03-02,392.298,392.341,2006-03-02,2006-03-02,
2006-03-03,392.235,392.256,2006-03-03,2006-03-03,
2006-03-04,392.171,391.838,2006-03-04,2006-03-04,
2006-03-05,392.108,392.536,2006-03-05,2006-03-05,
2006-03-06,392.045,392.025,2006-03-06,2006-03-06,
2006-03-07,391.983,390.526,2006-03-07,2006-03-07,
2006-03-08,391.921,391.518,2006-03-08,2006-03-08,
2006-03-09,391.859,390.140,2006-03-09,2006-03-09,
2006-03-10,391.799,390.822,2006-03-10,2006-03-10,
2006-03-11,391.739,389.776,2006-03-11,2006-03-11,
2006-03-12,391.681,391.110,2006-03-12,2006-03-12,
2006-03-13,391.624,391.344,2006-03-13,2006-03-13,
2006-03-14,391.568,392.892,2006-03-14,2006-03-14,
2006-03-15,391.513,392.118,2006-03-15,2006-03-15,
2006-03-16,391.460,391.570,2006-03-16,2006-03-16,
2006-03-17,391.409,393.914,2006-03-17,2006-03-17,
2006-03-18,391.360,392.018,2006-03-18,2006-03-18,
2006-03-19,391.312,392.564,2006-03-19,2006-03-19,
2006-03-20,391.267,391.710,2006-03-20,2006-03-20,
2006-03-21,391.223,394.609,2006-03-21,2006-03-21,
2006-03-22,391.181,394.036,2006-03-22,2006-03-22,
2006-03-23,391.142,394.500,2006-03-23,2006-03-23,
2006-03-24,391.104,395.397,2006-03-24,2006-03-24,
2006-03-25,391.069,394.005,2006-03-25,2006-03-25,
2006-03-26,391.035,393.358,2006-03-26,2006-03-26,
2006-03-27,391.004,394.532,2006-03-27,2006-03-27,
2006-03-28,390.975,394.378,2006-03-28,2006-03-28,
2006-03-29,390.948,394.458,2006-03-29,2006-03-29,
2006-03-30,390.924,391.470,2006-03-30,2006-03-30,
2006-03-31,390.901,390.197,2006-03-31,2006-03-31,
2006-04-01,390.880,390.681,2006-04-01,2006-04-01,
2006-04-02,390.861,389.202,2006-04-02,2006-04-02,
2006-04-03,390.844,386.901,2006-04-03,2006-04-03,
2006-04-04,390.828,389.168,2006-04-04,2006-04-04,
2006-04-05,390.814,389.984,2006-04-05,2006-04-05,
2006-04-06,390.801,395.545,2006-04-06,2006-04-06,
2006-04-07,390.790,390.138,2006-04-07,2006-04-07,
2006-04-08,390.780,394.113,2006-04-08,2006-04-08,
2006-04-09,390.771,394.874,2006-04-09,2006-04-09,
2006-04-10,390.762,395.851,2006-04-10,2006-04-10,
2006-04-11,390.754,394.405,2006-04-11,2006-04-11,
2006-04-12,390.746,395.538,2006-04-12,2006-04-12,
2006-04-13,390.739,394.945,2006-04-13,2006-04-13,
2006-04-14,390.731,394.676,2006-04-14,2006-04-14,
2006-04-15,390.723,394.971,2006-04-15,2006-04-15,
2006-04-16,390.715,395.851,2006-04-16,2006-04-16,
2006-04-17,390.705,395.193,2006-04-17,2006-04-17,
2006-04-18,390.695,395.597,2006-04-18,2006-04-18,
2006-04-19,390.683,395.233,2006-04-19,2006-04-19,
2006-04-20,390.669,395.498,2006-04-20,2006-04-20,
2006-04-21,390.654,394.528,2006-04-21,2006-04-21,
2006-04-22,390.636,395.641,2006-04-22,2006-04-22,
2006-04-23,390.616,395.189,2006-04-23,2006-04-23,
2006-04-24,390.593,396.067,2006-04-24,2006-04-24,
2006-04-25,390.568,395.547,2006-04-25,2006-04-25,
2006-04-26,390.540,396.023,2006-04-26,2006-04-26,
2006-04-27,390.508,395.745,2006-04-27,2006-04-27,
2006-04-28,390.474,395.818,2006-04-28,2006-04-28,
2006-04-29,390.435,396.234,2006-04-29,2006-04-29,
2006-04-30,390.393,396.502,2006-04-30,2006-04-30,
2006-05-01,390.348,396.422,2006-05-01,2006-05-01,
2006-05-02,390.298,396.481,2006-05-02,2006-05-02,
2006-05-03,390.244,395.965,2006-05-03,2006-05-03,
2006-05-04,390.185,394.929,2006-05-04,2006-05-04,
2006-05-05,390.123,394.423,2006-05-05,2006-05-05,
2006-05-06,390.055,392.320,2006-05-06,2006-05-06,
2006-05-07,389.983,388.829,2006-05-07,2006-05-07,
2006-05-08,389.907,390.227,2006-05-08,2006-05-08,
2006-05-09,389.825,391.140,2006-05-09,2006-05-09,
2006-05-10,389.739,390.720,2006-05-10,2006-05-10,
2006-05-11,389.648,387.888,2006-05-11,2006-05-11,
2006-05-12,389.551,383.102,2006-05-12,2006-05-12,
2006-05-13,389.450,381.394,2006-05-13,2006-05-13,
2006-05-14,389.343,381.056,2006-05-14,2006-05-14,
2006-05-15,389.231,380.791,2006-05-15,2006-05-15,
2006-05-16,389.114,380.627,2006-05-16,2006-05-16,
2006-05-17,388.992,380.514,2006-05-17,2006-05-17,
2006-05-18,388.865,380.408,2006-05-18,2006-05-18,
2006-05-19,388.733,380.430,2006-05-19,2006-05-19,
2006-05-20,388.595,380.272,2006-05-20,2006-05-20,
2006-05-21,388.453,380.301,2006-05-21,2006-05-21,
2006-05-22,388.305,379.936,2006-05-22,2006-05-22,
2006-05-23,388.153,380.254,2006-05-23,2006-05-23,
2006-05-24,387.996,379.967,2006-05-24,2006-05-24,
2006-05-25,387.834,380.160,2006-05-25,2006-05-25,
2006-05-26,387.667,379.953,2006-05-26,2006-05-26,
2006-05-27,387.496,380.160,2006-05-27,2006-05-27,
2006-05-28,387.321,380.217,2006-05-28,2006-05-28,
2006-05-29,387.141,380.133,2006-05-29,2006-05-29,
2006-05-30,386.957,380.224,2006-05-30,2006-05-30,
2006-05-31,386.769,379.895,2006-05-31,2006-05-31,
2006-06-01,386.578,380.121,2006-06-01,2006-06-01,
2006-06-02,386.383,380.169,2006-06-02,2006-06-02,
2006-06-03,386.184,380.198,2006-06-03,2006-06-03,
2006-06-04,385.983,379.871,2006-06-04,2006-06-04,
2006-06-05,385.778,380.716,2006-06-05,2006-06-05,
2006-06-06,385.571,379.969,2006-06-06,2006-06-06,
2006-06-07,385.361,380.535,2006-06-07,2006-06-07,
2006-06-08,385.148,379.951,2006-06-08,2006-06-08,
2006-06-09,384.934,381.434,2006-06-09,2006-06-09,
2006-06-10,384.718,381.231,2006-06-10,2006-06-10,
2006-06-11,384.500,382.315,2006-06-11,2006-06-11,
2006-06-12,384.282,381.845,2006-06-12,2006-06-12,
2006-06-13,384.062,381.361,2006-06-13,2006-06-13,
2006-06-14,383.841,380.677,2006-06-14,2006-06-14,
2006-06-15,383.620,382.584,2006-06-15,2006-06-15,
2006-06-16,383.399,381.939,2006-06-16,2006-06-16,
2006-06-17,383.177,384.110,2006-06-17,2006-06-17,
2006-06-18,382.956,382.202,2006-06-18,2006-06-18,
2006-06-19,382.736,383.517,2006-06-19,2006-06-19,
2006-06-20,382.517,381.908,2006-06-20,2006-06-20,
2006-06-21,382.298,383.244,2006-06-21,2006-06-21,
2006-06-22,382.081,382.523,2006-06-22,2006-06-22,
2006-06-23,381.865,382.969,2006-06-23,2006-06-23,
2006-06-24,381.651,382.504,2006-06-24,2006-06-24,
2006-06-25,381.438,383.313,2006-06-25,2006-06-25,
2006-06-26,381.228,383.120,2006-06-26,2006-06-26,
2006-06-27,381.019,382.996,2006-06-27,2006-06-27,
2006-06-28,380.814,382.225,2006-06-28,2006-06-28,
2006-06-29,380.610,382.129,2006-06-29,2006-06-29,
2006-06-30,380.410,382.007,2006-06-30,2006-06-30,
2006-07-01,380.213,381.963,2006-07-01,2006-07-01,
2006-07-02,380.020,382.383,2006-07-02,2006-07-02,
2006-07-03,379.829,382.143,2006-07-03,2006-07-03,
2006-07-04,379.643,381.980,2006-07-04,2006-07-04,
2006-07-05,379.460,381.973,2006-07-05,2006-07-05,
2006-07-06,379.282,382.241,2006-07-06,2006-07-06,
2006-07-07,379.107,382.439,2006-07-07,2006-07-07,
2006-07-08,378.937,382.233,2006-07-08,2006-07-08,
2006-07-09,378.771,382.250,2006-07-09,2006-07-09,
2006-07-10,378.610,382.336,2006-07-10,2006-07-10,
2006-07-11,378.454,382.632,2006-07-11,2006-07-11,
2006-07-12,378.303,382.646,2006-07-12,2006-07-12,
2006-07-13,378.157,381.417,2006-07-13,2006-07-13,
2006-07-14,378.016,381.387,2006-07-14,2006-07-14,
2006-07-15,377.881,380.577,2006-07-15,2006-07-15,
2006-07-16,377.751,380.545,2006-07-16,2006-07-16,
2006-07-17,377.626,379.855,2006-07-17,2006-07-17,
2006-07-18,377.507,379.455,2006-07-18,2006-07-18,
2006-07-19,377.394,379.294,2006-07-19,2006-07-19,
2006-07-20,377.287,379.697,2006-07-20,2006-07-20,
2006-07-21,377.186,379.641,2006-07-21,2006-07-21,
2006-07-22,377.090,379.846,2006-07-22,2006-07-22,
2006-07-23,377.000,380.107,2006-07-23,2006-07-23,
2006-07-24,376.916,379.956,2006-07-24,2006-07-24,
2006-07-25,376.838,379.760,2006-07-25,2006-07-25,
2006-07-26,376.765,379.701,2006-07-26,2006-07-26,
2006-07-27,376.698,379.726,2006-07-27,2006-07-27,
2006-07-28,376.637,379.791,2006-07-28,2006-07-28,
2006-07-29,376.581,379.781,2006-07-29,2006-07-29,
2006-07-30,376.530,379.550,2006-07-30,2006-07-30,
2006-07-31,376.485,379.763,2006-07-31,2006-07-31,
2006-08-01,376.445,379.632,2006-08-01,2006-08-01,
2006-08-02,376.409,379.620,2006-08-02,2006-08-02,
2006-08-03,376.379,379.540,2006-08-03,2006-08-03,
2006-08-04,376.353,379.571,2006-08-04,2006-08-04,
2006-08-05,376.331,379.449,2006-08-05,2006-08-05,
2006-08-06,376.313,379.472,2006-08-06,2006-08-06,
2006-08-07,376.300,379.404,2006-08-07,2006-08-07,
2006-08-08,376.290,379.580,2006-08-08,2006-08-08,
2006-08-09,376.283,379.334,2006-08-09,2006-08-09,
2006-08-10,376.280,379.388,2006-08-10,2006-08-10,
2006-08-11,376.279,379.276,2006-08-11,2006-08-11,
2006-08-12,376.281,379.261,2006-08-12,2006-08-12,
2006-08-13,376.286,379.328,2006-08-13,2006-08-13,
2006-08-14,376.292,379.418,2006-08-14,2006-08-14,
2006-08-15,376.300,379.465,2006-08-15,2006-08-15,
2006-08-16,376.310,379.389,2006-08-16,2006-08-16,
2006-08-17,376.321,379.805,2006-08-17,2006-08-17,
2006-08-18,376.332,379.699,2006-08-18,2006-08-18,
2006-08-19,376.345,380.088,2006-08-19,2006-08-19,
2006-08-20,376.357,379.998,2006-08-20,2006-08-20,
2006-08-21,376.370,380.288,2006-08-21,2006-08-21,
2006-08-22,376.382,380.006,2006-08-22,2006-08-22,
2006-08-23,376.394,380.190,2006-08-23,2006-08-23,
2006-08-24,376.406,380.104,2006-08-24,2006-08-24,
2006-08-25,376.416,380.360,2006-08-25,2006-08-25,
2006-08-26,376.426,380.222,2006-08-26,2006-08-26,
2006-08-27,376.434,380.385,2006-08-27,2006-08-27,
2006-08-28,376.441,380.228,2006-08-28,2006-08-28,
2006-08-29,376.447,380.431,2006-08-29,2006-08-29,
2006-08-30,376.451,380.329,2006-08-30,2006-08-30,
2006-08-31,376.453,380.311,2006-08-31,2006-08-31,
2006-09-01,376.454,380.208,2006-09-01,2006-09-01,
2006-09-02,376.453,380.117,2006-09-02,2006-09-02,
2006-09-03,376.449,380.013,2006-09-03,2006-09-03,
2006-09-04,376.444,379.765,2006-09-04,2006-09-04,
2006-09-05,376.437,379.883,2006-09-05,2006-09-05,
2006-09-06,376.428,379.774,2006-09-06,2006-09-06,
2006-09-07,376.416,379.815,2006-09-07,2006-09-07,
2006-09-08,376.402,379.630,2006-09-08,2006-09-08,
2006-09-09,376.386,379.846,2006-09-09,2006-09-09,
2006-09-10,376.368,379.459,2006-09-10,2006-09-10,
2006-09-11,376.348,379.814,2006-09-11,2006-09-11,
2006-09-12,376.325,378.893,2006-09-12,2006-09-12,
2006-09-13,376.299,379.683,2006-09-13,2006-09-13,
2006-09-14,376.271,378.588,2006-09-14,2006-09-14,
2006-09-15,376.241,379.730,2006-09-15,2006-09-15,
2006-09-16,376.208,378.286,2006-09-16,2006-09-16,
2006-09-17,376.173,377.809,2006-09-17,2006-09-17,
2006-09-18,376.136,379.055,2006-09-18,2006-09-18,
2006-09-19,376.096,378.788,2006-09-19,2006-09-19,
2006-09-20,376.053,379.600,2006-09-20,2006-09-20,
2006-09-21,376.009,379.859,2006-09-21,2006-09-21,
2006-09-22,375.962,380.819,2006-09-22,2006-09-22,
2006-09-23,375.914,379.665,2006-09-23,2006-09-23,
2006-09-24,375.863,380.930,2006-09-24,2006-09-24,
2006-09-25,375.811,381.171,2006-09-25,2006-09-25,
2006-09-26,375.758,380.975,2006-09-26,2006-09-26,
2006-09-27,375.703,380.481,2006-09-27,2006-09-27,
2006-09-28,375.646,379.941,2006-09-28,2006-09-28,
2006-09-29,375.589,380.340,2006-09-29,2006-09-29,
2006-09-30,375.532,380.938,2006-09-30,2006-09-30,
2006-10-01,375.474,380.280,2006-10-01,2006-10-01,
2006-10-02,375.415,379.327,2006-10-02,2006-10-02,
2006-10-03,375.357,379.033,2006-10-03,2006-10-03,
2006-10-04,375.299,377.701,2006-10-04,2006-10-04,
2006-10-05,375.242,378.766,2006-10-05,2006-10-05,
2006-10-06,375.185,377.426,2006-10-06,2006-10-06,
2006-10-07,375.130,378.132,2006-10-07,2006-10-07,
2006-10-08,375.075,377.767,2006-10-08,2006-10-08,
2006-10-09,375.023,379.686,2006-10-09,2006-10-09,
2006-10-10,374.972,379.218,2006-10-10,2006-10-10,
2006-10-11,374.924,380.505,2006-10-11,2006-10-11,
2006-10-12,374.878,379.623,2006-10-12,2006-10-12,
2006-10-13,374.834,382.609,2006-10-13,2006-10-13,
2006-10-14,374.793,380.435,2006-10-14,2006-10-14,
2006-10-15,374.755,381.791,2006-10-15,2006-10-15,
2006-10-16,374.720,379.504,2006-10-16,2006-10-16,
2006-10-17,374.689,381.422,2006-10-17,2006-10-17,
2006-10-18,374.661,379.723,2006-10-18,2006-10-18,
2006-10-19,374.637,379.607,2006-10-19,2006-10-19,
2006-10-20,374.617,379.317,2006-10-20,2006-10-20,
2006-10-21,374.600,380.233,2006-10-21,2006-10-21,
2006-10-22,374.588,380.460,2006-10-22,2006-10-22,
2006-10-23,374.580,380.639,2006-10-23,2006-10-23,
2006-10-24,374.576,380.418,2006-10-24,2006-10-24,
2006-10-25,374.577,379.922,2006-10-25,2006-10-25,
2006-10-26,374.582,379.971,2006-10-26,2006-10-26,
2006-10-27,374.592,379.296,2006-10-27,2006-10-27,
2006-10-28,374.607,380.220,2006-10-28,2006-10-28,
2006-10-29,374.626,379.494,2006-10-29,2006-10-29,
2006-10-30,374.651,380.157,2006-10-30,2006-10-30,
2006-10-31,374.680,379.575,2006-10-31,2006-10-31,
2006-11-01,374.713,380.166,2006-11-01,2006-11-01,
2006-11-02,374.752,379.471,2006-11-02,2006-11-02,
2006-11-03,374.796,380.314,2006-11-03,2006-11-03,
2006-11-04,374.845,379.701,2006-11-04,2006-11-04,
2006-11-05,374.898,380.384,2006-11-05,2006-11-05,
2006-11-06,374.956,380.006,2006-11-06,2006-11-06,
2006-11-07,375.020,380.651,2006-11-07,2006-11-07,
2006-11-08,375.088,380.813,2006-11-08,2006-11-08,
2006-11-09,375.160,380.665,2006-11-09,2006-11-09,
2006-11-10,375.238,380.427,2006-11-10,2006-11-10,
2006-11-11,375.320,380.417,2006-11-11,2006-11-11,
2006-11-12,375.407,379.775,2006-11-12,2006-11-12,
2006-11-13,375.498,379.644,2006-11-13,2006-11-13,
2006-11-14,375.594,379.942,2006-11-14,2006-11-14,
2006-11-15,375.695,379.683,2006-11-15,2006-11-15,
2006-11-16,375.799,380.957,2006-11-16,2006-11-16,
2006-11-17,375.908,380.309,2006-11-17,2006-11-17,
2006-11-18,376.022,381.314,2006-11-18,2006-11-18,
2006-11-19,376.139,380.064,2006-11-19,2006-11-19,
2006-11-20,376.260,381.918,2006-11-20,2006-11-20,
2006-11-21,376.386,380.283,2006-11-21,2006-11-21,
2006-11-22,376.515,380.708,2006-11-22,2006-11-22,
2006-11-23,376.648,380.393,2006-11-23,2006-11-23,
2006-11-24,376.785,380.700,2006-11-24,2006-11-24,
2006-11-25,376.925,380.279,2006-11-25,2006-11-25,
2006-11-26,377.068,381.384,2006-11-26,2006-11-26,
2006-11-27,377.216,380.823,2006-11-27,2006-11-27,
2006-11-28,377.366,381.769,2006-11-28,2006-11-28,
2006-11-29,377.520,380.478,2006-11-29,2006-11-29,
2006-11-30,377.676,382.176,2006-11-30,2006-11-30,
2006-12-01,377.836,381.160,2006-12-01,2006-12-01,
2006-12-02,377.999,381.875,2006-12-02,2006-12-02,
2006-12-03,378.164,381.757,2006-12-03,2006-12-03,
2006-12-04,378.332,381.799,2006-12-04,2006-12-04,
2006-12-05,378.503,381.422,2006-12-05,2006-12-05,
2006-12-06,378.676,381.419,2006-12-06,2006-12-06,
2006-12-07,378.852,381.079,2006-12-07,2006-12-07,
2006-12-08,379.030,381.697,2006-12-08,2006-12-08,
2006-12-09,379.210,381.363,2006-12-09,2006-12-09,
2006-12-10,379.392,381.918,2006-12-10,2006-12-10,
2006-12-11,379.577,380.259,2006-12-11,2006-12-11,
2006-12-12,379.763,380.553,2006-12-12,2006-12-12,
2006-12-13,379.951,381.801,2006-12-13,2006-12-13,
2006-12-14,380.141,382.364,2006-12-14,2006-12-14,
2006-12-15,380.333,381.570,2006-12-15,2006-12-15,
2006-12-16,380.526,381.921,2006-12-16,2006-12-16,
2006-12-17,380.721,381.838,2006-12-17,2006-12-17,
2006-12-18,380.917,382.991,2006-12-18,2006-12-18,
2006-12-19,381.114,382.295,2006-12-19,2006-12-19,
2006-12-20,381.313,384.383,2006-12-20,2006-12-20,
2006-12-21,381.513,382.729,2006-12-21,2006-12-21,
2006-12-22,381.714,385.247,2006-12-22,2006-12-22,
2006-12-23,381.916,381.862,2006-12-23,2006-12-23,
2006-12-24,382.119,386.115,2006-12-24,2006-12-24,
2006-12-25,382.323,383.781,2006-12-25,2006-12-25,
2006-12-26,382.528,385.508,2006-12-26,2006-12-26,
2006-12-27,382.733,383.426,2006-12-27,2006-12-27,
2006-12-28,382.939,385.121,2006-12-28,2006-12-28,
2006-12-29,383.145,381.572,2006-12-29,2006-12-29,
2006-12-30,383.352,382.013,2006-12-30,2006-12-30,
2006-12-31,383.560,383.853,2006-12-31,2006-12-31,
2007-01-01,383.767,383.099,2007-01-01,2007-01-01,
2007-01-02,383.975,383.484,2007-01-02,2007-01-02,
2007-01-03,384.183,383.577,2007-01-03,2007-01-03,
2007-01-04,384.391,386.176,2007-01-04,2007-01-04,
2007-01-05,384.599,383.400,2007-01-05,2007-01-05,
2007-01-06,384.807,386.723,2007-01-06,2007-01-06,
2007-01-07,385.015,384.918,2007-01-07,2007-01-07,
2007-01-08,385.223,386.428,2007-01-08,2007-01-08,
2007-01-09,385.431,386.007,2007-01-09,2007-01-09,
2007-01-10,385.638,385.883,2007-01-10,2007-01-10,
2007-01-11,385.844,385.912,2007-01-11,2007-01-11,
2007-01-12,386.051,385.964,2007-01-12,2007-01-12,
2007-01-13,386.256,385.990,2007-01-13,2007-01-13,
2007-01-14,386.461,385.909,2007-01-14,2007-01-14,
2007-01-15,386.666,386.347,2007-01-15,2007-01-15,
2007-01-16,386.869,386.546,2007-01-16,2007-01-16,
2007-01-17,387.072,386.742,2007-01-17,2007-01-17,
2007-01-18,387.274,386.219,2007-01-18,2007-01-18,
2007-01-19,387.474,386.380,2007-01-19,2007-01-19,
2007-01-20,387.674,386.830,2007-01-20,2007-01-20,
2007-01-21,387.873,386.685,2007-01-21,2007-01-21,
2007-01-22,388.070,385.578,2007-01-22,2007-01-22,
2007-01-23,388.266,385.727,2007-01-23,2007-01-23,
2007-01-24,388.460,385.984,2007-01-24,2007-01-24,
2007-01-25,388.653,386.118,2007-01-25,2007-01-25,
2007-01-26,388.845,385.622,2007-01-26,2007-01-26,
2007-01-27,389.035,386.145,2007-01-27,2007-01-27,
2007-01-28,389.223,386.398,2007-01-28,2007-01-28,
2007-01-29,389.410,386.490,2007-01-29,2007-01-29,
2007-01-30,389.594,385.899,2007-01-30,2007-01-30,
2007-01-31,389.777,386.013,2007-01-31,2007-01-31,
2007-02-01,389.957,386.231,2007-02-01,2007-02-01,
2007-02-02,390.136,386.373,2007-02-02,2007-02-02,
2007-02-03,390.312,385.540,2007-02-03,2007-02-03,
2007-02-04,390.486,385.387,2007-02-04,2007-02-04,
2007-02-05,390.658,386.008,2007-02-05,2007-02-05,
2007-02-06,390.827,385.914,2007-02-06,2007-02-06,
2007-02-07,390.993,385.442,2007-02-07,2007-02-07,
2007-02-08,391.157,385.883,2007-02-08,2007-02-08,
2007-02-09,391.319,386.505,2007-02-09,2007-02-09,
2007-02-10,391.477,386.677,2007-02-10,2007-02-10,
2007-02-11,391.633,386.238,2007-02-11,2007-02-11,
2007-02-12,391.785,386.099,2007-02-12,2007-02-12,
2007-02-13,391.935,387.244,2007-02-13,2007-02-13,
2007-02-14,392.082,387.061,2007-02-14,2007-02-14,
2007-02-15,392.225,387.236,2007-02-15,2007-02-15,
2007-02-16,392.365,386.976,2007-02-16,2007-02-16,
2007-02-17,392.502,387.223,2007-02-17,2007-02-17,
2007-02-18,392.635,388.074,2007-02-18,2007-02-18,
2007-02-19,392.765,388.038,2007-02-19,2007-02-19,
2007-02-20,392.891,392.891,2007-02-20,2007-02-20,
2007-02-21,393.014,388.775,2007-02-21,2007-02-21,
2007-02-22,393.132,394.644,2007-02-22,2007-02-22,
2007-02-23,393.247,389.387,2007-02-23,2007-02-23,
2007-02-24,393.359,394.640,2007-02-24,2007-02-24,
2007-02-25,393.466,393.502,2007-02-25,2007-02-25,
2007-02-26,393.569,393.960,2007-02-26,2007-02-26,
2007-02-27,393.668,392.108,2007-02-27,2007-02-27,
2007-02-28,393.764,394.728,2007-02-28,2007-02-28,
2007-03-01,393.855,394.766,2007-03-01,2007-03-01,
2007-03-02,393.942,394.187,2007-03-02,2007-03-02,
2007-03-03,394.025,393.960,2007-03-03,2007-03-03,
2007-03-04,394.103,394.286,2007-03-04,2007-03-04,
2007-03-05,394.178,393.917,2007-03-05,2007-03-05,
2007-03-06,394.248,392.972,2007-03-06,2007-03-06,
2007-03-07,394.314,392.691,2007-03-07,2007-03-07,
2007-03-08,394.376,392.690,2007-03-08,2007-03-08,
2007-03-09,394.433,393.553,2007-03-09,2007-03-09,
2007-03-10,394.486,395.523,2007-03-10,2007-03-10,
2007-03-11,394.535,398.068,2007-03-11,2007-03-11,
2007-03-12,394.580,398.254,2007-03-12,2007-03-12,
2007-03-13,394.621,396.768,2007-03-13,2007-03-13,
2007-03-14,394.657,392.442,2007-03-14,2007-03-14,
2007-03-15,394.689,391.560,2007-03-15,2007-03-15,
2007-03-16,394.717,390.405,2007-03-16,2007-03-16,
2007-03-17,394.741,390.723,2007-03-17,2007-03-17,
2007-03-18,394.760,389.349,2007-03-18,2007-03-18,
2007-03-19,394.776,389.380,2007-03-19,2007-03-19,
2007-03-20,394.787,393.761,2007-03-20,2007-03-20,
2007-03-21,394.794,392.715,2007-03-21,2007-03-21,
2007-03-22,394.797,391.157,2007-03-22,2007-03-22,
2007-03-23,394.796,392.238,2007-03-23,2007-03-23,
2007-03-24,394.791,394.336,2007-03-24,2007-03-24,
2007-03-25,394.781,391.967,2007-03-25,2007-03-25,
2007-03-26,394.768,390.246,2007-03-26,2007-03-26,
2007-03-27,394.750,390.237,2007-03-27,2007-03-27,
